model,sigma,seed,rho,ground_truth_h5ad,trained_h5ad
Decipher-VZ,0.1,2,0.8118527216869266,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz/sigma0.1_seed2_decipher_vz.h5ad
Decipher-VZ,0.1,3,0.6881771854679977,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz/sigma0.1_seed3_decipher_vz.h5ad
Decipher-VZ,0.1,4,0.7843973625140631,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz/sigma0.1_seed4_decipher_vz.h5ad
Decipher-VZ,0.15,0,0.3078053403272483,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz/sigma0.15_seed0_decipher_vz.h5ad
Decipher-VZ,0.15,1,0.718810168190368,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz/sigma0.15_seed1_decipher_vz.h5ad
Decipher-VZ,0.15,2,0.8041633878905062,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz/sigma0.15_seed2_decipher_vz.h5ad
Decipher-VZ,0.15,3,0.6499040496460906,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz/sigma0.15_seed3_decipher_vz.h5ad
Decipher-VZ,0.15,4,0.7463688684230069,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz/sigma0.15_seed4_decipher_vz.h5ad
Decipher-VZ2,0.01,0,0.6840851145174874,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.01.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.01_seed0_decipher_vz2.h5ad
Decipher-VZ2,0.01,1,0.7918600409136418,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.01.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.01_seed1_decipher_vz2.h5ad
Decipher-VZ2,0.01,2,0.8127375276359842,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.01.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.01_seed2_decipher_vz2.h5ad
Decipher-VZ2,0.01,3,0.7341574695276271,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.01.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.01_seed3_decipher_vz2.h5ad
Decipher-VZ2,0.01,4,0.757668366757169,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.01.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.01_seed4_decipher_vz2.h5ad
Decipher-VZ2,0.02,0,0.73404324099914,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.02.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.02_seed0_decipher_vz2.h5ad
Decipher-VZ2,0.02,1,0.7844022730298439,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.02.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.02_seed1_decipher_vz2.h5ad
Decipher-VZ2,0.02,2,0.8164367489871999,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.02.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.02_seed2_decipher_vz2.h5ad
Decipher-VZ2,0.02,3,0.7909548234736332,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.02.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.02_seed3_decipher_vz2.h5ad
Decipher-VZ2,0.02,4,0.7081182541131649,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.02.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.02_seed4_decipher_vz2.h5ad
Decipher-VZ2,0.03,0,0.7265013704805283,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.03_seed0_decipher_vz2.h5ad
Decipher-VZ2,0.03,1,0.7957016696525133,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.03_seed1_decipher_vz2.h5ad
Decipher-VZ2,0.03,2,0.8109880239876665,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.03_seed2_decipher_vz2.h5ad
Decipher-VZ2,0.03,3,0.752850850159585,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.03_seed3_decipher_vz2.h5ad
Decipher-VZ2,0.03,4,0.7671747333756784,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.03_seed4_decipher_vz2.h5ad
Decipher-VZ2,0.05,0,0.6330150045928687,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.05_seed0_decipher_vz2.h5ad
Decipher-VZ2,0.05,1,0.7845219367334473,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.05_seed1_decipher_vz2.h5ad
Decipher-VZ2,0.05,2,0.8130295490553107,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.05_seed2_decipher_vz2.h5ad
Decipher-VZ2,0.05,3,0.7304888729436465,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.05_seed3_decipher_vz2.h5ad
Decipher-VZ2,0.05,4,0.7304794385477794,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.05_seed4_decipher_vz2.h5ad
Decipher-VZ2,0.1,0,0.5897380919650972,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.1_seed0_decipher_vz2.h5ad
Decipher-VZ2,0.1,1,0.7576920254888584,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.1_seed1_decipher_vz2.h5ad
Decipher-VZ2,0.1,2,0.8126640749356854,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.1_seed2_decipher_vz2.h5ad
Decipher-VZ2,0.1,3,0.7253443047904781,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.1_seed3_decipher_vz2.h5ad
Decipher-VZ2,0.1,4,0.7616602192007607,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.1_seed4_decipher_vz2.h5ad
Decipher-VZ2,0.15,0,0.40221700459079873,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.15_seed0_decipher_vz2.h5ad
Decipher-VZ2,0.15,1,0.717345234193785,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.15_seed1_decipher_vz2.h5ad
Decipher-VZ2,0.15,2,0.7938656213728864,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.15_seed2_decipher_vz2.h5ad
Decipher-VZ2,0.15,3,0.08388426998009518,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.15_seed3_decipher_vz2.h5ad
Decipher-VZ2,0.15,4,0.38459718650198743,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_vz2/sigma0.15_seed4_decipher_vz2.h5ad
Decipher-MF,0.01,0,0.7589386045938191,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.01.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.01_seed0_decipher_mf.h5ad
Decipher-MF,0.01,1,0.7861975523635945,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.01.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.01_seed1_decipher_mf.h5ad
Decipher-MF,0.01,2,0.8130198998773102,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.01.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.01_seed2_decipher_mf.h5ad
Decipher-MF,0.01,3,0.7896367504279198,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.01.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.01_seed3_decipher_mf.h5ad
Decipher-MF,0.01,4,0.7832872214817935,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.01.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.01_seed4_decipher_mf.h5ad
Decipher-MF,0.02,0,0.7538967770748948,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.02.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.02_seed0_decipher_mf.h5ad
Decipher-MF,0.02,1,0.7951693699558756,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.02.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.02_seed1_decipher_mf.h5ad
Decipher-MF,0.02,2,0.8112120211709662,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.02.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.02_seed2_decipher_mf.h5ad
Decipher-MF,0.02,3,0.7884512942668587,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.02.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.02_seed3_decipher_mf.h5ad
Decipher-MF,0.02,4,0.7820992961457426,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.02.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.02_seed4_decipher_mf.h5ad
Decipher-MF,0.03,0,0.7541119736258827,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.03_seed0_decipher_mf.h5ad
Decipher-MF,0.03,1,0.7925428337814647,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.03_seed1_decipher_mf.h5ad
Decipher-MF,0.03,2,0.8103863478752307,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.03_seed2_decipher_mf.h5ad
